Language,ProjectName,CommitHash,List_of_CI_impacted_files,Commit_Message
C,davatorium/rofi,https://github.com/davatorium/rofi/commit/8320ae43b11ab92bc68c0acfb755b9b65b6c261a,[.travis.yml],fix: Fix Travis CI builds and (some) tests  https://config.travis-ci.com/explore recommendations:   * Set the `os` key   * Removes the `sudo` key  Fixes:   * Missing dependencies  Cleanups:   * Set `build_command_prepend` and `build_command` to match the process     performed by the before_script and script.   * Removed unnecessary apt package dependencies.   * Ran the file through prettier (https://prettier.io/).  Enhancements:   * Bumps dist to Ubuntu 18.04 (Bionic)     * This bump allows us to install a few packages that were previously       installed manually.   * Added a Clang build.  TODOs:   * X11 tests are broken. I've commented them out for the time being.
C,davatorium/rofi,https://github.com/davatorium/rofi/commit/80fc8e16b2c4294e7ee282f7e1f5bce88c3129d7,[.travis.yml],Fix Travis CI builds (#1107)  * fix: Fix Travis CI builds and (some) tests  https://config.travis-ci.com/explore recommendations:   * Set the `os` key   * Removes the `sudo` key  Fixes:   * Missing dependencies  Cleanups:   * Set `build_command_prepend` and `build_command` to match the process     performed by the before_script and script.   * Removed unnecessary apt package dependencies.   * Ran the file through prettier (https://prettier.io/).  Enhancements:   * Bumps dist to Ubuntu 18.04 (Bionic)     * This bump allows us to install a few packages that were previously       installed manually.   * Added a Clang build.  TODOs:   * X11 tests are broken. I've commented them out for the time being.  * Create multiple jobs  Jobs (4 total):   Compilers:     * Clang     * GCC   Build tools:     * Autotools     * Meson  Enhancements: * DRY out the CI config.  Failure (seemingly related to `check`?) here: https://travis-ci.org/github/davatorium/rofi/jobs/680265096#L1125  * [Travis] More debug output  * [Travis] Add ldconfig  * [Travis] try to fix doxy tests.  * [Travis] Try to fix doxygen stuff.  * [Travis] Trying to fix meson doxy gen tests.  * Minor cleanups  Co-authored-by: Dave Davenport <qball@gmpclient.org>
C,ellson/MOTHBALLED-graphviz,https://github.com/ellson/MOTHBALLED-graphviz/commit/282a23cd72a5b2b2305c3c4cd14b3c5d1ab53d09,[appveyor.yml],Restructure appveyor.yml  Split the script into three parts  instead of one large block. Because of the block structure  errors didn't show up because only the last command was evaluated when determining whether the build was successful. These errors should now be visible.
C,espressif/esp-idf,https://github.com/espressif/esp-idf/commit/e334b7267e7e917ed41c8e708f62d1622670e242,[.gitlab-ci.yml],CI: Minor changes in code formatting and cleanup
C,espressif/esp-idf,https://github.com/espressif/esp-idf/commit/2544355301782c79f9a7f256c6987178fa80411e,[.gitlab-ci.yml],build_examples: Small cleanups  * Override MAKEFLAGS via make not via shell variables * Remove build_examples in gitlab-ci * Don't use mktemp for any logs
C,espressif/esp-idf,https://github.com/espressif/esp-idf/commit/d735f1d58d489c684178001c91273ca90d5284aa,[components/lwip/weekend_test/config.yml;components/mqtt/weekend_test/config.yml],ci: fix weekend test confguration update per latest refactoring of grouping tests
C,espressif/esp-idf,https://github.com/espressif/esp-idf/commit/a7f573c3a10a6cdbb93b31a273ac253036af8877,[components/lwip/weekend_test/config.yml;components/mqtt/weekend_test/config.yml],ci: fix weekend test confguration update per latest refactoring of grouping tests
C,facebook/openbmc,https://github.com/facebook/openbmc/commit/9f94e6208b0ab7f879c6fd35b9c1430f1ed09a64,[.travis.yml],travis-ci: refactor steps to simplify travis.yml  Summary: Move any multi-line travis.yml call into separate shell scripts to clean up.  Include a small change to defer sstate fetching until we determine we are going to build a particular machine (which saves time on machines we determine do not need to be built).  Test Plan: PR to openbmc/openbmc to trigger Travis  Reviewed By: zhdaniel12  fbshipit-source-id: 4d087a70bc
C,facebook/zstd,https://github.com/facebook/zstd/commit/63aebdf9ea7a04e3965389fcdbfe5bfb94a0cc12,[appveyor.yml],windows ci : removed fullbench-dll from appveyor  the test is broken previous version was too Windows-specific. It needs to be either refactored to be cross-platform  or be removed if it doesn't bring any value (which is indeed unclear).
C,facebook/zstd,https://github.com/facebook/zstd/commit/79e83d1c169719aba67d4cb0b636873010ec4d5b,[.travis.yml],refactor travis CI test  to add a `make all` target with gcc-6. Note : should fail at this stage  due to contrib/seekable_format
C,fontforge/fontforge,https://github.com/fontforge/fontforge/commit/66218711baedab87629f9e846bc19ca77c2099ff,[.travis.yml],cleanup for merge.
C,fontforge/fontforge,https://github.com/fontforge/fontforge/commit/37062701c31a97891f3c9e19a6e13d3ea318a774,[.appveyor.yml],AppVeyor cleanup (#2808)
C,fontforge/fontforge,https://github.com/fontforge/fontforge/commit/2e60fd8b1b4bf52b5ca82294caedc6d5c951b6db,[.travis.yml],Travis: Don't stash on deploy  https://docs.travis-ci.com/user/deployment#Uploading-Files-and-skip_cleanup
C,fontforge/fontforge,https://github.com/fontforge/fontforge/commit/27d2bd812e27dc7b8b98afbee7cc88d952ff8728,[.travis.yml],Some further appimage cleanup
C,fredrik-johansson/flint2,https://github.com/fredrik-johansson/flint2/commit/dbc413341a4a85b95558fa810bb4aae37ca53229,[appveyor.yml],appveyor: refactor
C,gambit/gambit,https://github.com/gambit/gambit/commit/08730be98e86d15eae9da5e5de8cf1d2f9c353f0,[.travis.yml],Some cleanups to new boot process  Use git archive instead of git clone and git checkout for most-recent-release.  Reuse a same single directory for wip-compiler  since only the gsc-boot matters from the most-recent-release after it's built in one step.  Simplify some shell scripting.  Update .travis.yml.  Note: this commit patches b9c6995.
C,geany/geany,https://github.com/geany/geany/commit/8184f91a8fdf6869775f20acc907e6573354c40b,[.travis.yml],Make GTK3 build default  and GTK2 build optional  * Replace `--enable-gtk3` with `--enable-gtk2` * Update Travis CI builds * Change `cross-build-mingw.sh` default to GTK3 and cleanup a little  After this commit it will be required to pass `--enable-gtk2` to the Autoconf script in order to build with GTK+2  otherwise GTK+3 will be required.
C,geohot/qira,https://github.com/geohot/qira/commit/5d1d3f40bcc75ba45a9355fe580c11c9af73083e,[.travis.yml],clean up install process
C,ggreer/the_silver_searcher,https://github.com/ggreer/the_silver_searcher/commit/23b9d8ecfd5a4adb99ef60aceb4ba9f767390ac0,[.travis.yml],Clean up steps to download and extract llvm+clang.
C,glennrp/libpng,https://github.com/glennrp/libpng/commit/3676fd324a8920930f1ee66248e3119d30c7c9a2,[.appveyor.yml;.travis.yml],ci: Add a new top-level directory  dedicated for CI verification  Update the ci_*.sh scripts and move them to the more conventional ci/ directory. Update .appveyor.yml and .travis.yml  as well as the AUTHORS file  accordingly.  Speed up ci_cmake.sh: add "-DPNG_TESTS=OFF" to the list of CMake variables if CI_NO_TEST is true.  Remove "sudo: false" from .travis.yml.  Refactor .appveyor.yml.
C,gpac/gpac,https://github.com/gpac/gpac/commit/6bbb2ab494d9107fe2e1b10bb6267013bf88df83,[.travis.yml],Cleanup unused env vars
C,gpac/gpac,https://github.com/gpac/gpac/commit/1eb497076b79f343b1527094ed5c6e6ec816fe49,[.travis.yml],trying to cleanup travis yml
C,gpac/gpac,https://github.com/gpac/gpac/commit/6432c19f8a97aa987a03116a46a426ff28e9bdb7,[.travis.yml],cleanup travis yml
C,gpac/gpac,https://github.com/gpac/gpac/commit/874b40c26276b11a302de2d66736e7908c146ab5,[.travis.yml],retry - cleanup travis yml
C,gregkh/usbutils,https://github.com/gregkh/usbutils/commit/d80bd8c59aaabbbed8a71220279ed7c14ee5bce8,[.travis.yml],travis-ci: cleanup before second run  Make a maintainer clean after the first build with standard configuration (./autogen.sh) so the second build can run with the extended warnings from ./travis-autogen.sh.  Signed-off-by: Stephan Linz <linz@li-pro.net>
C,hannorein/rebound,https://github.com/hannorein/rebound/commit/f21c70783fa3b516bb9ddd3ad5fb270d7e1b3d67,[.travis.yml],Travis cleanup  removed one old example
C,hannorein/rebound,https://github.com/hannorein/rebound/commit/559dda2b5804bb92314c03ad63148f0a9cbb2f39,[.travis.yml],travis cleanup (now alphabetical)
C,hannorein/rebound,https://github.com/hannorein/rebound/commit/c0093c8a4870b346abede35703843b3e336ce67f,[.travis.yml],cleanup
C,hannorein/rebound,https://github.com/hannorein/rebound/commit/eeefd0ea854cef315814574a2b098d63bc004946,[.travis.yml],minor cleanup Fourier Spectrum
C,haxenme/nme,https://github.com/haxenme/nme/commit/7b8a547b0f3200f989a9d201fa29ed46a713941e,[.travis.yml],Clean up the .travis.yml a bit.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/6e6f70672a9b336ece30f8b7c7cb94d23959b84b,[.travis.yml],The CIA insists to be good enough  after some cleanup the CIB is making another attempt.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/a36c4cf4915f65d1410c3ae1bcc2254b990cd745,[.travis.yml],Install tests into artifacts package. Fixed attempt to run with sudo under OSX environment  but otherwise non-sudo (Travis-CI). Cleanup.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/d6c9f8434cbc540696d03dfa4d354ee958164dda,[.travis.yml],Wrapper test. cleanup.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/0e8917f556a4e558d9874ae9634701fc94813577,[.travis.yml],Attempt to perform parallel build for each CI test. Script cleanup.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/68ebd5850bde023face7682d104260c48f2dc5c3,[.travis.yml],Cleanup.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/0fe4d55d4183ee0a05d1a0dfede53d883abda31a,[.travis.yml],Cleanup.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/34744766759578c3a5a1ff139d25a0e2071238ea,[.travis.yml],Really drop compiling C++ code in case of MIX=0. Cleanup. Check MIX=0 during CI.
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/3273d8b6901933bdfb330d3884fa44b966e75994,[.travis.yml],Attempt to cleanup some legacy conditions (Travis CI).
C,hfp/libxsmm,https://github.com/hfp/libxsmm/commit/2fa801aea4e9f58c0a0f2732d0a073649aa65e8f,[.travis.yml],Cleanup (Travis CI).
C,iNavFlight/inav,https://github.com/iNavFlight/inav/commit/1433a6e1f87b11b11849ec1b520762535efd3266,[.travis.yml],cleanup  prepare for a pr
C,iputils/iputils,https://github.com/iputils/iputils/commit/f77443ddcc87bd043d440b0a492b4f04e9592fd6,[.travis.yml],travis-ci: cleanup and switch to Ubuntu 14.04 build  This commit will speed up CI testing and cleanup .travis.yml file  Signed-off-by: David Heidelberg <david@ixit.cz>
C,irungentoo/toxcore,https://github.com/irungentoo/toxcore/commit/64b05c09601c1a0f45674384daa5f25be530bc34,[.travis.yml],Cleanup test and work on .travis file
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/64eb548bf177bba106e05341b6e447afea93db32,[.travis.yml],Travis CI: Refactoring (CFLAGS_EXTRA_M  wrap long lines)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/7807132efce0b6bc0238c8dd0164392aa315c19f,[.travis.yml],Travis CI: Refactoring (rename ENABLE_CPP variable to CONF_CPP) (fix commit 6c48bae)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/d471b30fb9d688352ca23a565fc1efc6e6c35f38,[.travis.yml],Travis CI: Put a space after '-D'  '-U' for cppcheck  clang  gcc (refactoring of commits bf2625a  c207f02  44f5cce  9ddd327  9718222)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/369d606598f0a890ea54b2f0bd4e086ad638b329,[.travis.yml],Travis CI: Specify test configurations using 'matrix:include' (code refactoring)  Also  require "sudo" only where needed.
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/43dbc5acaee4535739f5c2c010ac4d8beac2dd1c,[.travis.yml],Travis CI: Run CSA once per build configuration (refactoring of commit 3663fd5)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/0138d609f7722d4e2ca0226aa21e0795384b4a2e,[.travis.yml],Travis CI: Replace multiple CONF_x with a single CONF_OPTIONS variable (code refactoring)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/eae5077496ae198dce5feec640b54dda2c3e06a4,[.travis.yml],Travis CI: Replace MAKEFILE_EXTRA_TARGETS with MAKEFILE_TARGETS (refactor commits fd3002d  3891855  0b814a8)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/a9690ace022c7b978ec4efd3f387267364682492,[.travis.yml],Travis CI: Put GNU S/W download base URL in a dedicated variable (code refactoring)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/2a79140f6eb06eaf2be87f342c0b9f6cd7a6054d,[appveyor.yml],Appveyor CI: Refactoring of script to use environment matrix (a cherry-pick of commits e9b50024  d29c77c4 (partly) from 'master')
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/e9b50024e3a3da9d9c8da7cb4e101f2b30151812,[appveyor.yml],Appveyor CI: Refactoring of script to use environment matrix
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/d29c77c46dcc88c1e142ebb740e5b56e6cbd8076,[appveyor.yml],Appveyor CI: Remove echo of environment variables (code refactoring of commits e9b50024e  5533d1c7c  696dd85af)
C,ivmai/bdwgc,https://github.com/ivmai/bdwgc/commit/87961fec1aff6699761a2bf5cc7ef7287cb0b0dc,[.travis.yml],Travis CI: Remove deprecated deploy skip_cleanup key
C,jarun/nnn,https://github.com/jarun/nnn/commit/ecd54bc8b43e39d1e921ab78689bfdb70e7432e0,[.travis.yml],Clean up after compilation
C,jerryscript-project/jerryscript,https://github.com/jerryscript-project/jerryscript/commit/6b1ed6e021c1380e8cdff41cf6a7a05c541d6b09,[.travis.yml],Refactor/simplify .travis.yml (#2090)  Over time  `.travis.yml` grew somewhat organically and became quite complex. With some rewrites  it can set up the Travis CI stages better  and become simpler  more logical  and more maintainable.  The refactoring keeps all existing functionality.  JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu
C,jerryscript-project/jerryscript,https://github.com/jerryscript-project/jerryscript/commit/75ac090dd9f0e69e2fa078d99dc218cdf760faf4,[.travis.yml],Refactor CLI argument handling and test runner logic of run-tests.py (#2091)  On argument handling: - Merged all signoff check options into one  option value chooses   between strict/tolerant check variants. - Added sensible metavars to options with arguments (consistent   with metavars of build.py). - Reordered options to match the order the checks are executed in. - Added `--all` alias to `--precommit` check option. - Beautified code (always placed `help` on separate line  removed   unnecessary arguments of `add_argument` that just repeated their   defaults).  On test runner logic: There was too many code duplication on how checks were executed  it got refactored. No change in semantics.  The only change was in Travis CI-related invocations  `--check-signed-off-travis` had to be rewritten to `--check-signed-off=travis`.  JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu
